symb:flow_direction,_source_@timestamp,_source_source_ip,_source_destination_ip,_source_source_port,symb:_source_destination_port,_source_event_duration,_source_network_bytes,_source_query,symb:_source_url_path,_source_url_port,symb:_source_http_response_status_code,symb:_source_http_request_method,symb:source_host_mapping,symb:destination_host_mapping
in,1055272234,10.0.2.15,192.168.247.56,45782.0,8080.0,413,250,GET /healthz,>healthz,8080.0,200.0,get,user,prometheus-kube
in,1055272237,10.0.2.15,192.168.247.59,39042.0,9090.0,752,277,GET /-/ready,>->ready,9090.0,200.0,get,user,prometheus-kube
in,1055272237,10.0.2.15,192.168.247.59,39044.0,9090.0,943,281,GET /-/healthy,>->healthy,9090.0,200.0,get,user,prometheus-kube
in,1055272242,10.0.2.15,192.168.247.59,41258.0,9090.0,662,281,GET /-/healthy,>->healthy,9090.0,200.0,get,user,prometheus-kube
in,1055272242,10.0.2.15,192.168.247.59,41260.0,9090.0,694,277,GET /-/ready,>->ready,9090.0,200.0,get,user,prometheus-kube
in,1055272244,10.0.2.15,192.168.247.56,43924.0,8080.0,609,250,GET /healthz,>healthz,8080.0,200.0,get,user,prometheus-kube
in,1055272244,10.0.2.15,192.168.247.56,43922.0,8080.0,1878,1244,GET /,>,8080.0,200.0,get,user,prometheus-kube
in,1055272247,10.0.2.15,192.168.247.59,41264.0,9090.0,2257,277,GET /-/ready,>->ready,9090.0,200.0,get,user,prometheus-kube
in,1055272247,10.0.2.15,192.168.247.59,41262.0,9090.0,2171,281,GET /-/healthy,>->healthy,9090.0,200.0,get,user,prometheus-kube
in,1055272252,10.0.2.15,192.168.247.59,59944.0,9090.0,953,277,GET /-/ready,>->ready,9090.0,200.0,get,user,prometheus-kube
in,1055272252,10.0.2.15,192.168.247.59,59942.0,9090.0,1191,281,GET /-/healthy,>->healthy,9090.0,200.0,get,user,prometheus-kube
in,1055272254,10.0.2.15,192.168.247.56,48626.0,8080.0,66,250,GET /healthz,>healthz,8080.0,200.0,get,user,prometheus-kube
in,1055272254,10.0.2.15,192.168.247.56,48624.0,8080.0,92,1244,GET /,>,8080.0,200.0,get,user,prometheus-kube
in,1055272257,10.0.2.15,192.168.247.59,59948.0,9090.0,463,277,GET /-/ready,>->ready,9090.0,200.0,get,user,prometheus-kube
in,1055272257,10.0.2.15,192.168.247.59,59946.0,9090.0,451,281,GET /-/healthy,>->healthy,9090.0,200.0,get,user,prometheus-kube
out,1055272259,192.168.247.59,192.168.247.56,44894.0,8080.0,287,511485,GET /metrics,>metrics,8080.0,200.0,get,prometheus-kube,prometheus-kube
in,1055272262,10.0.2.15,192.168.247.59,43382.0,9090.0,536,281,GET /-/healthy,>->healthy,9090.0,200.0,get,user,prometheus-kube
in,1055272262,10.0.2.15,192.168.247.59,43384.0,9090.0,193,277,GET /-/ready,>->ready,9090.0,200.0,get,user,prometheus-kube
in,1055272264,10.0.2.15,192.168.247.56,43464.0,8080.0,397,1244,GET /,>,8080.0,200.0,get,user,prometheus-kube
in,1055272264,10.0.2.15,192.168.247.56,43466.0,8080.0,378,250,GET /healthz,>healthz,8080.0,200.0,get,user,prometheus-kube
in,1055272267,10.0.2.15,192.168.247.59,43388.0,9090.0,1459,281,GET /-/healthy,>->healthy,9090.0,200.0,get,user,prometheus-kube
in,1055272267,10.0.2.15,192.168.247.59,43386.0,9090.0,522,277,GET /-/ready,>->ready,9090.0,200.0,get,user,prometheus-kube
in,1055272272,10.0.2.15,192.168.247.59,52828.0,9090.0,369,281,GET /-/healthy,>->healthy,9090.0,200.0,get,user,prometheus-kube
in,1055272272,10.0.2.15,192.168.247.59,52830.0,9090.0,303,277,GET /-/ready,>->ready,9090.0,200.0,get,user,prometheus-kube
in,1055272274,10.0.2.15,192.168.247.56,46108.0,8080.0,143,1244,GET /,>,8080.0,200.0,get,user,prometheus-kube
in,1055272274,10.0.2.15,192.168.247.56,46106.0,8080.0,392,250,GET /healthz,>healthz,8080.0,200.0,get,user,prometheus-kube
in,1055272277,10.0.2.15,192.168.247.59,52834.0,9090.0,414,281,GET /-/healthy,>->healthy,9090.0,200.0,get,user,prometheus-kube
in,1055272277,10.0.2.15,192.168.247.59,52832.0,9090.0,431,277,GET /-/ready,>->ready,9090.0,200.0,get,user,prometheus-kube
in,1055272282,10.0.2.15,192.168.247.59,57458.0,9090.0,263,277,GET /-/ready,>->ready,9090.0,200.0,get,user,prometheus-kube
in,1055272282,10.0.2.15,192.168.247.59,57456.0,9090.0,302,281,GET /-/healthy,>->healthy,9090.0,200.0,get,user,prometheus-kube
in,1055272284,10.0.2.15,192.168.247.56,53058.0,8080.0,548,250,GET /healthz,>healthz,8080.0,200.0,get,user,prometheus-kube
in,1055272284,10.0.2.15,192.168.247.56,53056.0,8080.0,202,1244,GET /,>,8080.0,200.0,get,user,prometheus-kube
in,1055272287,10.0.2.15,192.168.247.59,57460.0,9090.0,453,281,GET /-/healthy,>->healthy,9090.0,200.0,get,user,prometheus-kube
in,1055272287,10.0.2.15,192.168.247.59,57462.0,9090.0,476,277,GET /-/ready,>->ready,9090.0,200.0,get,user,prometheus-kube
out,1055272289,192.168.247.59,192.168.247.56,44894.0,8080.0,198,511486,GET /metrics,>metrics,8080.0,200.0,get,prometheus-kube,prometheus-kube
in,1055272292,10.0.2.15,192.168.247.59,34304.0,9090.0,1523,277,GET /-/ready,>->ready,9090.0,200.0,get,user,prometheus-kube
