symb:flow_direction,_source_@timestamp,_source_source_ip,_source_destination_ip,_source_source_port,symb:_source_destination_port,_source_event_duration,_source_network_bytes,_source_query,symb:_source_url_path,_source_url_port,symb:_source_http_response_status_code,symb:_source_http_request_method,symb:source_host_mapping,symb:destination_host_mapping
out,1055272436,192.168.84.140,192.168.247.16,49362.0,2878.0,995,1648,POST /report,>report,2878.0,202.0,post,api-gateway,wavefront-proxy-7956c974f8-7v7ct
out,1055272436,192.168.84.140,10.96.12.52,49362.0,2878.0,1323,1648,POST /report,>report,2878.0,202.0,post,api-gateway,wavefront-proxy
out,1055272436,192.168.84.140,192.168.247.16,49362.0,2878.0,1289,1648,POST /report,>report,2878.0,202.0,post,api-gateway,wavefront-proxy-7956c974f8-7v7ct
in,1055272436,10.0.2.15,192.168.84.140,38044.0,8080.0,7336,477,GET /actuator/health/readiness,>actuator>health>readiness,8080.0,200.0,get,user,api-gateway
in,1055272436,10.0.2.15,192.168.84.140,38042.0,8080.0,7357,476,GET /actuator/health/liveness,>actuator>health>liveness,8080.0,200.0,get,user,api-gateway
out,1055272440,192.168.84.140,192.168.247.16,49362.0,2878.0,3769,2346,POST /report,>report,2878.0,202.0,post,api-gateway,wavefront-proxy-7956c974f8-7v7ct
out,1055272440,192.168.84.140,192.168.247.16,49362.0,2878.0,5036,2346,POST /report,>report,2878.0,202.0,post,api-gateway,wavefront-proxy-7956c974f8-7v7ct
out,1055272440,192.168.84.140,10.96.12.52,49362.0,2878.0,5106,2346,POST /report,>report,2878.0,202.0,post,api-gateway,wavefront-proxy
in,1055272441,10.0.2.15,192.168.84.140,54114.0,8080.0,21228,476,GET /actuator/health/liveness,>actuator>health>liveness,8080.0,200.0,get,user,api-gateway
in,1055272446,10.0.2.15,192.168.84.140,54118.0,8080.0,18316,476,GET /actuator/health/liveness,>actuator>health>liveness,8080.0,200.0,get,user,api-gateway
in,1055272446,10.0.2.15,192.168.84.140,54116.0,8080.0,14241,477,GET /actuator/health/readiness,>actuator>health>readiness,8080.0,200.0,get,user,api-gateway
in,1055272451,10.0.2.15,192.168.84.140,32860.0,8080.0,23568,476,GET /actuator/health/liveness,>actuator>health>liveness,8080.0,200.0,get,user,api-gateway
in,1055272456,10.0.2.15,192.168.84.140,32864.0,8080.0,20656,476,GET /actuator/health/liveness,>actuator>health>liveness,8080.0,200.0,get,user,api-gateway
in,1055272456,10.0.2.15,192.168.84.140,32862.0,8080.0,15098,477,GET /actuator/health/readiness,>actuator>health>readiness,8080.0,200.0,get,user,api-gateway
in,1055272461,10.0.2.15,192.168.84.140,41216.0,8080.0,11660,476,GET /actuator/health/liveness,>actuator>health>liveness,8080.0,200.0,get,user,api-gateway
in,1055272466,10.0.2.15,192.168.84.140,41220.0,8080.0,7752,477,GET /actuator/health/readiness,>actuator>health>readiness,8080.0,200.0,get,user,api-gateway
in,1055272466,10.0.2.15,192.168.84.140,41218.0,8080.0,7813,476,GET /actuator/health/liveness,>actuator>health>liveness,8080.0,200.0,get,user,api-gateway
in,1055272471,10.0.2.15,192.168.84.140,58440.0,8080.0,21572,476,GET /actuator/health/liveness,>actuator>health>liveness,8080.0,200.0,get,user,api-gateway
in,1055272476,10.0.2.15,192.168.84.140,58442.0,8080.0,17902,476,GET /actuator/health/liveness,>actuator>health>liveness,8080.0,200.0,get,user,api-gateway
in,1055272476,10.0.2.15,192.168.84.140,58444.0,8080.0,18246,477,GET /actuator/health/readiness,>actuator>health>readiness,8080.0,200.0,get,user,api-gateway
in,1055272481,10.0.2.15,192.168.84.140,33512.0,8080.0,23650,476,GET /actuator/health/liveness,>actuator>health>liveness,8080.0,200.0,get,user,api-gateway
in,1055272486,10.0.2.15,192.168.84.140,33516.0,8080.0,57778,477,GET /actuator/health/readiness,>actuator>health>readiness,8080.0,200.0,get,user,api-gateway
in,1055272486,10.0.2.15,192.168.84.140,33514.0,8080.0,60233,476,GET /actuator/health/liveness,>actuator>health>liveness,8080.0,200.0,get,user,api-gateway
out,1055272491,192.168.84.140,192.168.247.16,43394.0,2878.0,1472,677,POST /report,>report,2878.0,202.0,post,api-gateway,wavefront-proxy-7956c974f8-7v7ct
out,1055272491,192.168.84.140,10.96.12.52,43394.0,2878.0,1798,677,POST /report,>report,2878.0,202.0,post,api-gateway,wavefront-proxy
out,1055272491,192.168.84.140,192.168.247.16,43394.0,2878.0,1775,677,POST /report,>report,2878.0,202.0,post,api-gateway,wavefront-proxy-7956c974f8-7v7ct
in,1055272491,10.0.2.15,192.168.84.140,43812.0,8080.0,23242,476,GET /actuator/health/liveness,>actuator>health>liveness,8080.0,200.0,get,user,api-gateway
in,1055272496,10.0.2.15,192.168.84.140,43814.0,8080.0,6295,477,GET /actuator/health/readiness,>actuator>health>readiness,8080.0,200.0,get,user,api-gateway
out,1055272496,192.168.84.140,10.96.12.52,43394.0,2878.0,1889,1651,POST /report,>report,2878.0,202.0,post,api-gateway,wavefront-proxy
out,1055272496,192.168.84.140,192.168.247.16,43394.0,2878.0,1849,1651,POST /report,>report,2878.0,202.0,post,api-gateway,wavefront-proxy-7956c974f8-7v7ct
out,1055272496,192.168.84.140,192.168.247.16,43394.0,2878.0,1385,1651,POST /report,>report,2878.0,202.0,post,api-gateway,wavefront-proxy-7956c974f8-7v7ct
in,1055272496,10.0.2.15,192.168.84.140,43816.0,8080.0,13557,476,GET /actuator/health/liveness,>actuator>health>liveness,8080.0,200.0,get,user,api-gateway
out,1055272500,192.168.84.140,192.168.247.16,43394.0,2878.0,2412,2274,POST /report,>report,2878.0,202.0,post,api-gateway,wavefront-proxy-7956c974f8-7v7ct
out,1055272500,192.168.84.140,10.96.12.52,43394.0,2878.0,3156,2274,POST /report,>report,2878.0,202.0,post,api-gateway,wavefront-proxy
out,1055272500,192.168.84.140,192.168.247.16,43394.0,2878.0,3107,2274,POST /report,>report,2878.0,202.0,post,api-gateway,wavefront-proxy-7956c974f8-7v7ct
in,1055272501,10.0.2.15,192.168.84.140,35158.0,8080.0,31132,476,GET /actuator/health/liveness,>actuator>health>liveness,8080.0,200.0,get,user,api-gateway
in,1055272506,10.0.2.15,192.168.84.140,35160.0,8080.0,6215,476,GET /actuator/health/liveness,>actuator>health>liveness,8080.0,200.0,get,user,api-gateway
in,1055272506,10.0.2.15,192.168.84.140,35162.0,8080.0,5898,477,GET /actuator/health/readiness,>actuator>health>readiness,8080.0,200.0,get,user,api-gateway
in,1055272511,10.0.2.15,192.168.84.140,38054.0,8080.0,10263,476,GET /actuator/health/liveness,>actuator>health>liveness,8080.0,200.0,get,user,api-gateway
