_source_@timestamp,_source_source_ip,_source_destination_ip,_source_source_port,symb:_source_destination_port,_source_event_duration,_source_network_bytes,_source_query,symb:_source_url_path,_source_url_port,symb:_source_http_response_status_code,symb:_source_http_request_method,symb:source_host_mapping,symb:destination_host_mapping
1055272698,192.168.84.140,10.104.6.175,40010.0,8080.0,104572,653,GET /owners/1,>owners>1,8080.0,200.0,get,api-gateway,customers-service
1055272698,192.168.84.140,192.168.247.62,40010.0,8080.0,104532,653,GET /owners/1,>owners>1,8080.0,200.0,get,api-gateway,customers-service
1055272700,192.168.84.140,10.104.6.175,51770.0,8080.0,67542,1726,GET /owners,>owners,8080.0,200.0,get,api-gateway,customers-service
1055272700,192.168.84.140,192.168.247.62,51770.0,8080.0,67503,1726,GET /owners,>owners,8080.0,200.0,get,api-gateway,customers-service
1055272701,192.168.84.140,192.168.247.62,40010.0,8080.0,62657,656,GET /owners/2,>owners>2,8080.0,200.0,get,api-gateway,customers-service
1055272701,192.168.84.140,10.104.6.175,40010.0,8080.0,62719,656,GET /owners/2,>owners>2,8080.0,200.0,get,api-gateway,customers-service
1055272703,192.168.84.140,10.104.6.175,51770.0,8080.0,66020,1086,GET /petTypes,>petTypes,8080.0,200.0,get,api-gateway,customers-service
1055272703,192.168.84.140,10.104.6.175,51770.0,8080.0,24306,1105,GET /owners/2/pets/2,>owners>2>pets>2,8080.0,200.0,get,api-gateway,customers-service
1055272703,192.168.84.140,192.168.247.62,51770.0,8080.0,65988,1086,GET /petTypes,>petTypes,8080.0,200.0,get,api-gateway,customers-service
1055272703,192.168.84.140,192.168.247.62,51770.0,8080.0,24269,1105,GET /owners/2/pets/2,>owners>2>pets>2,8080.0,200.0,get,api-gateway,customers-service
1055272705,192.168.84.140,10.104.6.175,40010.0,8080.0,22108,656,GET /owners/2,>owners>2,8080.0,200.0,get,api-gateway,customers-service
1055272705,192.168.84.140,192.168.247.62,40010.0,8080.0,22077,656,GET /owners/2,>owners>2,8080.0,200.0,get,api-gateway,customers-service
1055272708,192.168.84.140,192.168.247.62,51770.0,8080.0,78265,1726,GET /owners,>owners,8080.0,200.0,get,api-gateway,customers-service
1055272708,192.168.84.140,10.104.6.175,51770.0,8080.0,78334,1726,GET /owners,>owners,8080.0,200.0,get,api-gateway,customers-service
1055273092,192.168.84.140,192.168.247.62,35348.0,8080.0,63494,1726,GET /owners,>owners,8080.0,200.0,get,api-gateway,customers-service
1055273092,192.168.84.140,192.168.247.62,35348.0,8080.0,63848,1726,GET /owners,>owners,8080.0,200.0,get,api-gateway,customers-service
1055273092,192.168.84.140,10.104.6.175,35348.0,8080.0,63874,1726,GET /owners,>owners,8080.0,200.0,get,api-gateway,customers-service
1055273124,192.168.84.140,192.168.247.62,35348.0,8080.0,616416,1294,POST /owners,>owners,8080.0,201.0,post,api-gateway,customers-service
1055273124,192.168.84.140,10.104.6.175,35348.0,8080.0,616842,1294,POST /owners,>owners,8080.0,201.0,post,api-gateway,customers-service
1055273124,192.168.84.140,192.168.247.62,35348.0,8080.0,616802,1294,POST /owners,>owners,8080.0,201.0,post,api-gateway,customers-service
1055273125,192.168.84.140,10.104.6.175,35348.0,8080.0,52289,1765,GET /owners,>owners,8080.0,200.0,get,api-gateway,customers-service
1055273125,192.168.84.140,192.168.247.62,35348.0,8080.0,51722,1765,GET /owners,>owners,8080.0,200.0,get,api-gateway,customers-service
1055273125,192.168.84.140,192.168.247.62,35348.0,8080.0,52258,1765,GET /owners,>owners,8080.0,200.0,get,api-gateway,customers-service
1055273128,192.168.84.140,10.104.6.175,54486.0,8080.0,56162,600,GET /owners/11,>owners>11,8080.0,200.0,get,api-gateway,customers-service
1055273128,192.168.84.140,192.168.247.62,54486.0,8080.0,55928,600,GET /owners/11,>owners>11,8080.0,200.0,get,api-gateway,customers-service
1055273128,192.168.84.140,192.168.247.62,54486.0,8080.0,54908,600,GET /owners/11,>owners>11,8080.0,200.0,get,api-gateway,customers-service
1055273131,192.168.84.140,10.104.6.175,35348.0,8080.0,61579,1112,GET /owners/11,>owners>11,8080.0,200.0,get,api-gateway,customers-service
1055273131,192.168.84.140,192.168.247.62,35348.0,8080.0,60058,1112,GET /owners/11,>owners>11,8080.0,200.0,get,api-gateway,customers-service
1055273131,192.168.84.140,192.168.247.62,35348.0,8080.0,61477,1112,GET /owners/11,>owners>11,8080.0,200.0,get,api-gateway,customers-service
1055273131,192.168.84.140,192.168.247.62,35348.0,8080.0,10449,1086,GET /petTypes,>petTypes,8080.0,200.0,get,api-gateway,customers-service
1055273131,192.168.84.140,10.104.6.175,35348.0,8080.0,10500,1086,GET /petTypes,>petTypes,8080.0,200.0,get,api-gateway,customers-service
1055273131,192.168.84.140,192.168.247.62,35348.0,8080.0,9861,1086,GET /petTypes,>petTypes,8080.0,200.0,get,api-gateway,customers-service
1055273154,192.168.84.140,10.104.6.175,35348.0,8080.0,263719,1254,POST /owners/11/pets,>owners>11>pets,8080.0,201.0,post,api-gateway,customers-service
1055273154,192.168.84.140,192.168.247.62,35348.0,8080.0,263665,1254,POST /owners/11/pets,>owners>11>pets,8080.0,201.0,post,api-gateway,customers-service
1055273154,192.168.84.140,192.168.247.62,35348.0,8080.0,263070,1254,POST /owners/11/pets,>owners>11>pets,8080.0,201.0,post,api-gateway,customers-service
1055273155,192.168.84.140,192.168.247.62,35348.0,8080.0,57215,1779,GET /owners,>owners,8080.0,200.0,get,api-gateway,customers-service
1055273155,192.168.84.140,192.168.247.62,35348.0,8080.0,57536,1779,GET /owners,>owners,8080.0,200.0,get,api-gateway,customers-service
1055273155,192.168.84.140,10.104.6.175,35348.0,8080.0,57575,1779,GET /owners,>owners,8080.0,200.0,get,api-gateway,customers-service
1055273157,192.168.84.140,192.168.247.62,54486.0,8080.0,15836,641,GET /owners/11,>owners>11,8080.0,200.0,get,api-gateway,customers-service
1055273157,192.168.84.140,192.168.247.62,54486.0,8080.0,16202,641,GET /owners/11,>owners>11,8080.0,200.0,get,api-gateway,customers-service
1055273157,192.168.84.140,10.104.6.175,54486.0,8080.0,16238,641,GET /owners/11,>owners>11,8080.0,200.0,get,api-gateway,customers-service
1055273159,192.168.84.140,10.104.6.175,35348.0,8080.0,7243,1086,GET /petTypes,>petTypes,8080.0,200.0,get,api-gateway,customers-service
1055273159,192.168.84.140,192.168.247.62,35348.0,8080.0,7223,1086,GET /petTypes,>petTypes,8080.0,200.0,get,api-gateway,customers-service
1055273159,192.168.84.140,10.104.6.175,35348.0,8080.0,11803,1103,GET /owners/11/pets/14,>owners>11>pets>14,8080.0,200.0,get,api-gateway,customers-service
1055273159,192.168.84.140,192.168.247.62,35348.0,8080.0,11380,1103,GET /owners/11/pets/14,>owners>11>pets>14,8080.0,200.0,get,api-gateway,customers-service
1055273159,192.168.84.140,192.168.247.62,35348.0,8080.0,6948,1086,GET /petTypes,>petTypes,8080.0,200.0,get,api-gateway,customers-service
1055273159,192.168.84.140,192.168.247.62,35348.0,8080.0,11770,1103,GET /owners/11/pets/14,>owners>11>pets>14,8080.0,200.0,get,api-gateway,customers-service
1055273160,192.168.84.140,192.168.247.62,35348.0,8080.0,123991,1779,GET /owners,>owners,8080.0,200.0,get,api-gateway,customers-service
1055273160,192.168.84.140,10.104.6.175,35348.0,8080.0,124548,1779,GET /owners,>owners,8080.0,200.0,get,api-gateway,customers-service
1055273160,192.168.84.140,10.104.6.175,35348.0,8080.0,109812,1027,PUT /owners/11/pets/14,>owners>11>pets>14,8080.0,204.0,put,api-gateway,customers-service
1055273160,192.168.84.140,192.168.247.62,35348.0,8080.0,109057,1027,PUT /owners/11/pets/14,>owners>11>pets>14,8080.0,204.0,put,api-gateway,customers-service
1055273160,192.168.84.140,192.168.247.62,35348.0,8080.0,123104,1779,GET /owners,>owners,8080.0,200.0,get,api-gateway,customers-service
1055273160,192.168.84.140,192.168.247.62,35348.0,8080.0,109743,1027,PUT /owners/11/pets/14,>owners>11>pets>14,8080.0,204.0,put,api-gateway,customers-service
1055273164,192.168.84.140,10.104.6.175,54486.0,8080.0,11888,641,GET /owners/11,>owners>11,8080.0,200.0,get,api-gateway,customers-service
1055273164,192.168.84.140,192.168.247.62,54486.0,8080.0,11477,641,GET /owners/11,>owners>11,8080.0,200.0,get,api-gateway,customers-service
1055273164,192.168.84.140,192.168.247.62,54486.0,8080.0,11853,641,GET /owners/11,>owners>11,8080.0,200.0,get,api-gateway,customers-service
1055273166,192.168.84.140,192.168.247.62,35348.0,8080.0,66043,1103,GET /owners/11/pets/14,>owners>11>pets>14,8080.0,200.0,get,api-gateway,customers-service
1055273166,192.168.84.140,192.168.247.62,35348.0,8080.0,22115,1086,GET /petTypes,>petTypes,8080.0,200.0,get,api-gateway,customers-service
1055273166,192.168.84.140,10.104.6.175,35348.0,8080.0,22213,1086,GET /petTypes,>petTypes,8080.0,200.0,get,api-gateway,customers-service
1055273166,192.168.84.140,192.168.247.62,35348.0,8080.0,67251,1103,GET /owners/11/pets/14,>owners>11>pets>14,8080.0,200.0,get,api-gateway,customers-service
1055273166,192.168.84.140,10.104.6.175,35348.0,8080.0,67362,1103,GET /owners/11/pets/14,>owners>11>pets>14,8080.0,200.0,get,api-gateway,customers-service
1055273166,192.168.84.140,192.168.247.62,35348.0,8080.0,20724,1086,GET /petTypes,>petTypes,8080.0,200.0,get,api-gateway,customers-service
1055273168,192.168.84.140,192.168.247.62,54486.0,8080.0,76355,641,GET /owners/11,>owners>11,8080.0,200.0,get,api-gateway,customers-service
1055273168,192.168.84.140,10.104.6.175,54486.0,8080.0,76429,641,GET /owners/11,>owners>11,8080.0,200.0,get,api-gateway,customers-service
1055273168,192.168.84.140,192.168.247.62,54486.0,8080.0,75031,641,GET /owners/11,>owners>11,8080.0,200.0,get,api-gateway,customers-service
1055273182,192.168.84.140,192.168.247.62,35348.0,8080.0,59116,1779,GET /owners,>owners,8080.0,200.0,get,api-gateway,customers-service
1055273182,192.168.84.140,10.104.6.175,35348.0,8080.0,59159,1779,GET /owners,>owners,8080.0,200.0,get,api-gateway,customers-service
1055273182,192.168.84.140,192.168.247.62,35348.0,8080.0,58722,1779,GET /owners,>owners,8080.0,200.0,get,api-gateway,customers-service
1055273183,192.168.84.140,192.168.247.62,54486.0,8080.0,32376,641,GET /owners/11,>owners>11,8080.0,200.0,get,api-gateway,customers-service
1055273183,192.168.84.140,192.168.247.62,54486.0,8080.0,33489,641,GET /owners/11,>owners>11,8080.0,200.0,get,api-gateway,customers-service
1055273183,192.168.84.140,10.104.6.175,54486.0,8080.0,33580,641,GET /owners/11,>owners>11,8080.0,200.0,get,api-gateway,customers-service
1055273199,192.168.84.140,192.168.247.62,54486.0,8080.0,38421,641,GET /owners/11,>owners>11,8080.0,200.0,get,api-gateway,customers-service
1055273199,192.168.84.140,192.168.247.62,54486.0,8080.0,37887,641,GET /owners/11,>owners>11,8080.0,200.0,get,api-gateway,customers-service
1055273199,192.168.84.140,10.104.6.175,54486.0,8080.0,38461,641,GET /owners/11,>owners>11,8080.0,200.0,get,api-gateway,customers-service
1055273206,192.168.84.140,192.168.247.62,54486.0,8080.0,52911,641,GET /owners/11,>owners>11,8080.0,200.0,get,api-gateway,customers-service
1055273206,192.168.84.140,192.168.247.62,54486.0,8080.0,51909,641,GET /owners/11,>owners>11,8080.0,200.0,get,api-gateway,customers-service
1055273206,192.168.84.140,192.168.247.62,35348.0,8080.0,7207,1086,GET /petTypes,>petTypes,8080.0,200.0,get,api-gateway,customers-service
1055273206,192.168.84.140,10.104.6.175,35348.0,8080.0,7240,1086,GET /petTypes,>petTypes,8080.0,200.0,get,api-gateway,customers-service
1055273206,192.168.84.140,192.168.247.62,35348.0,8080.0,12028,1103,GET /owners/11/pets/14,>owners>11>pets>14,8080.0,200.0,get,api-gateway,customers-service
1055273206,192.168.84.140,10.104.6.175,35348.0,8080.0,12052,1103,GET /owners/11/pets/14,>owners>11>pets>14,8080.0,200.0,get,api-gateway,customers-service
1055273206,192.168.84.140,192.168.247.62,35348.0,8080.0,6912,1086,GET /petTypes,>petTypes,8080.0,200.0,get,api-gateway,customers-service
1055273206,192.168.84.140,192.168.247.62,35348.0,8080.0,11747,1103,GET /owners/11/pets/14,>owners>11>pets>14,8080.0,200.0,get,api-gateway,customers-service
1055273206,192.168.84.140,10.104.6.175,54486.0,8080.0,53021,641,GET /owners/11,>owners>11,8080.0,200.0,get,api-gateway,customers-service
1055273218,192.168.84.140,192.168.247.62,54486.0,8080.0,42056,641,GET /owners/11,>owners>11,8080.0,200.0,get,api-gateway,customers-service
1055273218,192.168.84.140,192.168.247.62,54486.0,8080.0,43322,641,GET /owners/11,>owners>11,8080.0,200.0,get,api-gateway,customers-service
1055273218,192.168.84.140,10.104.6.175,54486.0,8080.0,43433,641,GET /owners/11,>owners>11,8080.0,200.0,get,api-gateway,customers-service
1055273219,192.168.84.140,192.168.247.62,35348.0,8080.0,114004,1779,GET /owners,>owners,8080.0,200.0,get,api-gateway,customers-service
1055273219,192.168.84.140,192.168.247.62,35348.0,8080.0,114900,1779,GET /owners,>owners,8080.0,200.0,get,api-gateway,customers-service
1055273219,192.168.84.140,10.104.6.175,35348.0,8080.0,114963,1779,GET /owners,>owners,8080.0,200.0,get,api-gateway,customers-service
1055273221,192.168.84.140,192.168.247.62,54486.0,8080.0,38522,653,GET /owners/1,>owners>1,8080.0,200.0,get,api-gateway,customers-service
1055273221,192.168.84.140,192.168.247.62,54486.0,8080.0,39687,653,GET /owners/1,>owners>1,8080.0,200.0,get,api-gateway,customers-service
1055273221,192.168.84.140,10.104.6.175,54486.0,8080.0,39782,653,GET /owners/1,>owners>1,8080.0,200.0,get,api-gateway,customers-service
1055273237,192.168.84.140,192.168.247.62,35348.0,8080.0,55869,1779,GET /owners,>owners,8080.0,200.0,get,api-gateway,customers-service
1055273237,192.168.84.140,192.168.247.62,35348.0,8080.0,55543,1779,GET /owners,>owners,8080.0,200.0,get,api-gateway,customers-service
1055273237,192.168.84.140,10.104.6.175,35348.0,8080.0,55959,1779,GET /owners,>owners,8080.0,200.0,get,api-gateway,customers-service
1055273239,192.168.84.140,192.168.247.62,54486.0,8080.0,19651,653,GET /owners/1,>owners>1,8080.0,200.0,get,api-gateway,customers-service
1055273239,192.168.84.140,192.168.247.62,54486.0,8080.0,19934,653,GET /owners/1,>owners>1,8080.0,200.0,get,api-gateway,customers-service
1055273239,192.168.84.140,10.104.6.175,54486.0,8080.0,19970,653,GET /owners/1,>owners>1,8080.0,200.0,get,api-gateway,customers-service
1055273261,192.168.84.140,192.168.247.62,35348.0,8080.0,46139,1779,GET /owners,>owners,8080.0,200.0,get,api-gateway,customers-service
1055273261,192.168.84.140,10.104.6.175,35348.0,8080.0,46547,1779,GET /owners,>owners,8080.0,200.0,get,api-gateway,customers-service
1055273261,192.168.84.140,192.168.247.62,35348.0,8080.0,46509,1779,GET /owners,>owners,8080.0,200.0,get,api-gateway,customers-service
1055273264,192.168.84.140,192.168.247.62,54486.0,8080.0,29863,653,GET /owners/1,>owners>1,8080.0,200.0,get,api-gateway,customers-service
1055273264,192.168.84.140,10.104.6.175,54486.0,8080.0,29920,653,GET /owners/1,>owners>1,8080.0,200.0,get,api-gateway,customers-service
1055273268,192.168.84.140,192.168.247.62,54486.0,8080.0,36153,653,GET /owners/1,>owners>1,8080.0,200.0,get,api-gateway,customers-service
1055273268,192.168.84.140,192.168.247.62,54486.0,8080.0,37136,653,GET /owners/1,>owners>1,8080.0,200.0,get,api-gateway,customers-service
1055273268,192.168.84.140,10.104.6.175,54486.0,8080.0,37220,653,GET /owners/1,>owners>1,8080.0,200.0,get,api-gateway,customers-service
1055273269,192.168.84.140,10.104.6.175,35348.0,8080.0,12334,1102,GET /owners/1/pets/1,>owners>1>pets>1,8080.0,200.0,get,api-gateway,customers-service
1055273269,192.168.84.140,192.168.247.62,35348.0,8080.0,29751,1086,GET /petTypes,>petTypes,8080.0,200.0,get,api-gateway,customers-service
1055273269,192.168.84.140,192.168.247.62,35348.0,8080.0,30636,1086,GET /petTypes,>petTypes,8080.0,200.0,get,api-gateway,customers-service
1055273269,192.168.84.140,10.104.6.175,35348.0,8080.0,30715,1086,GET /petTypes,>petTypes,8080.0,200.0,get,api-gateway,customers-service
