_source_@timestamp,_source_source_ip,_source_destination_ip,_source_source_port,symb:_source_destination_port,_source_event_duration,_source_network_bytes,_source_query,symb:_source_url_path,_source_url_port,_source_http_response_status_code,_source_http_request_method,symb:source_host_mapping,symb:destination_host_mapping
1041865993,192.168.84.172,192.168.84.177,35792.0,8761.0,702500,563,GET /eureka/apps/,>eureka>apps>,8761.0,200.0,get,user-service-app-686f9cf445-z24rf,service-registry-eureka-0
1041865994,192.168.84.172,192.168.84.177,35792.0,8761.0,405161,1472,POST /eureka/apps/USER-SERVICE,>eureka>apps>USER-SERVICE,8761.0,204.0,post,user-service-app-686f9cf445-z24rf,service-registry-eureka-0
1041865997,192.168.84.175,192.168.84.177,32982.0,8761.0,20478,563,GET /eureka/apps/,>eureka>apps>,8761.0,200.0,get,hystrix-dashboard-app-56bfb9cf56-x9jbs,service-registry-eureka-0
1041865998,192.168.84.175,192.168.84.177,32982.0,8761.0,111556,1502,POST /eureka/apps/HYSTRIX-DASHBOARD,>eureka>apps>HYSTRIX-DASHBOARD,8761.0,204.0,post,hystrix-dashboard-app-56bfb9cf56-x9jbs,service-registry-eureka-0
1041865999,192.168.84.174,192.168.84.177,47942.0,8761.0,30567,563,GET /eureka/apps/,>eureka>apps>,8761.0,200.0,get,cloud-config-server-app-6775fc455f-z28gs,service-registry-eureka-0
1041866000,192.168.84.174,192.168.84.177,47942.0,8761.0,120860,1484,POST /eureka/apps/CONFIG-SERVER,>eureka>apps>CONFIG-SERVER,8761.0,204.0,post,cloud-config-server-app-6775fc455f-z28gs,service-registry-eureka-0
1041866004,192.168.84.173,192.168.84.177,48858.0,8761.0,4435,563,GET /eureka/apps/,>eureka>apps>,8761.0,200.0,get,gateway,service-registry-eureka-0
1041866004,192.168.84.173,192.168.84.177,48858.0,8761.0,47470,1468,POST /eureka/apps/API-GATEWAY,>eureka>apps>API-GATEWAY,8761.0,204.0,post,gateway,service-registry-eureka-0
1041866006,192.168.84.176,192.168.84.177,36902.0,8761.0,3324,563,GET /eureka/apps/,>eureka>apps>,8761.0,200.0,get,department-service-app-7488fb859-xhkx5,service-registry-eureka-0
1041866006,192.168.84.176,192.168.84.177,36902.0,8761.0,48002,1507,POST /eureka/apps/DEPARTMENT-SERVICE,>eureka>apps>DEPARTMENT-SERVICE,8761.0,204.0,post,department-service-app-7488fb859-xhkx5,service-registry-eureka-0
1041866024,192.168.84.172,192.168.84.177,35792.0,8761.0,2940,1523,GET /eureka/apps/,>eureka>apps>,8761.0,200.0,get,user-service-app-686f9cf445-z24rf,service-registry-eureka-0
1041866024,192.168.84.172,192.168.84.177,43778.0,8761.0,10191,557,PUT /eureka/apps/USER-SERVICE/user-service-app-686f9cf445-z24rf:USER-SERVICE:9002,>eureka>apps>USER-SERVICE>user-service-app-686f9cf445-z24rf-USER-SERVICE-9002,8761.0,200.0,put,user-service-app-686f9cf445-z24rf,service-registry-eureka-0
1041866027,192.168.84.175,192.168.84.177,32982.0,8761.0,2527,1523,GET /eureka/apps/,>eureka>apps>,8761.0,200.0,get,hystrix-dashboard-app-56bfb9cf56-x9jbs,service-registry-eureka-0
1041866027,192.168.84.175,192.168.84.177,45282.0,8761.0,8109,572,PUT /eureka/apps/HYSTRIX-DASHBOARD/hystrix-dashboard-app-56bfb9cf56-x9jbs:HYSTRIX-DASHBOARD:9295,>eureka>apps>HYSTRIX-DASHBOARD>hystrix-dashboard-app-56bfb9cf56-x9jbs-HYSTRIX-DASHBOARD-9295,8761.0,200.0,put,hystrix-dashboard-app-56bfb9cf56-x9jbs,service-registry-eureka-0
1041866029,192.168.84.174,192.168.84.177,57098.0,8761.0,4137,566,PUT /eureka/apps/CONFIG-SERVER/cloud-config-server-app-6775fc455f-z28gs:CONFIG-SERVER:9296,>eureka>apps>CONFIG-SERVER>cloud-config-server-app-6775fc455f-z28gs-CONFIG-SERVER-9296,8761.0,200.0,put,cloud-config-server-app-6775fc455f-z28gs,service-registry-eureka-0
1041866029,192.168.84.174,192.168.84.177,47942.0,8761.0,1953,1523,GET /eureka/apps/,>eureka>apps>,8761.0,200.0,get,cloud-config-server-app-6775fc455f-z28gs,service-registry-eureka-0
1041866034,192.168.84.173,192.168.84.177,36290.0,8761.0,2894,556,PUT /eureka/apps/API-GATEWAY/cloud-gateway-app-75d45c98bc-mjlxt:API-GATEWAY:9191,>eureka>apps>API-GATEWAY>cloud-gateway-app-75d45c98bc-mjlxt-API-GATEWAY-9191,8761.0,200.0,put,gateway,service-registry-eureka-0
1041866034,192.168.84.173,192.168.84.177,48858.0,8761.0,2101,1523,GET /eureka/apps/,>eureka>apps>,8761.0,200.0,get,gateway,service-registry-eureka-0
1041866036,192.168.84.176,192.168.84.177,36594.0,8761.0,4767,574,PUT /eureka/apps/DEPARTMENT-SERVICE/department-service-app-7488fb859-xhkx5:DEPARTMENT-SERVICE:9001,>eureka>apps>DEPARTMENT-SERVICE>department-service-app-7488fb859-xhkx5-DEPARTMENT-SERVICE-9001,8761.0,200.0,put,department-service-app-7488fb859-xhkx5,service-registry-eureka-0
1041866036,192.168.84.176,192.168.84.177,36902.0,8761.0,3449,1523,GET /eureka/apps/,>eureka>apps>,8761.0,200.0,get,department-service-app-7488fb859-xhkx5,service-registry-eureka-0
1041866054,192.168.84.172,192.168.84.177,35792.0,8761.0,5968,1536,GET /eureka/apps/delta,>eureka>apps>delta,8761.0,200.0,get,user-service-app-686f9cf445-z24rf,service-registry-eureka-0
1041866054,192.168.84.172,192.168.84.177,35792.0,8761.0,2635,557,PUT /eureka/apps/USER-SERVICE/user-service-app-686f9cf445-z24rf:USER-SERVICE:9002,>eureka>apps>USER-SERVICE>user-service-app-686f9cf445-z24rf-USER-SERVICE-9002,8761.0,200.0,put,user-service-app-686f9cf445-z24rf,service-registry-eureka-0
1041866057,192.168.84.175,192.168.84.177,32982.0,8761.0,2850,1536,GET /eureka/apps/delta,>eureka>apps>delta,8761.0,200.0,get,hystrix-dashboard-app-56bfb9cf56-x9jbs,service-registry-eureka-0
1041866057,192.168.84.175,192.168.84.177,32982.0,8761.0,2576,572,PUT /eureka/apps/HYSTRIX-DASHBOARD/hystrix-dashboard-app-56bfb9cf56-x9jbs:HYSTRIX-DASHBOARD:9295,>eureka>apps>HYSTRIX-DASHBOARD>hystrix-dashboard-app-56bfb9cf56-x9jbs-HYSTRIX-DASHBOARD-9295,8761.0,200.0,put,hystrix-dashboard-app-56bfb9cf56-x9jbs,service-registry-eureka-0
1041866059,192.168.84.174,192.168.84.177,47942.0,8761.0,2406,566,PUT /eureka/apps/CONFIG-SERVER/cloud-config-server-app-6775fc455f-z28gs:CONFIG-SERVER:9296,>eureka>apps>CONFIG-SERVER>cloud-config-server-app-6775fc455f-z28gs-CONFIG-SERVER-9296,8761.0,200.0,put,cloud-config-server-app-6775fc455f-z28gs,service-registry-eureka-0
1041866060,192.168.84.174,192.168.84.177,47942.0,8761.0,2371,1536,GET /eureka/apps/delta,>eureka>apps>delta,8761.0,200.0,get,cloud-config-server-app-6775fc455f-z28gs,service-registry-eureka-0
1041866064,192.168.84.173,192.168.84.177,48858.0,8761.0,2612,556,PUT /eureka/apps/API-GATEWAY/cloud-gateway-app-75d45c98bc-mjlxt:API-GATEWAY:9191,>eureka>apps>API-GATEWAY>cloud-gateway-app-75d45c98bc-mjlxt-API-GATEWAY-9191,8761.0,200.0,put,gateway,service-registry-eureka-0
1041866064,192.168.84.173,192.168.84.177,48858.0,8761.0,1829,1536,GET /eureka/apps/delta,>eureka>apps>delta,8761.0,200.0,get,gateway,service-registry-eureka-0
1041866066,192.168.84.176,192.168.84.177,36902.0,8761.0,1645,1536,GET /eureka/apps/delta,>eureka>apps>delta,8761.0,200.0,get,department-service-app-7488fb859-xhkx5,service-registry-eureka-0
1041866066,192.168.84.176,192.168.84.177,36902.0,8761.0,2683,574,PUT /eureka/apps/DEPARTMENT-SERVICE/department-service-app-7488fb859-xhkx5:DEPARTMENT-SERVICE:9001,>eureka>apps>DEPARTMENT-SERVICE>department-service-app-7488fb859-xhkx5-DEPARTMENT-SERVICE-9001,8761.0,200.0,put,department-service-app-7488fb859-xhkx5,service-registry-eureka-0
1041866084,192.168.84.172,192.168.84.177,35792.0,8761.0,4725,557,PUT /eureka/apps/USER-SERVICE/user-service-app-686f9cf445-z24rf:USER-SERVICE:9002,>eureka>apps>USER-SERVICE>user-service-app-686f9cf445-z24rf-USER-SERVICE-9002,8761.0,200.0,put,user-service-app-686f9cf445-z24rf,service-registry-eureka-0
1041866084,192.168.84.172,192.168.84.177,35792.0,8761.0,2310,1536,GET /eureka/apps/delta,>eureka>apps>delta,8761.0,200.0,get,user-service-app-686f9cf445-z24rf,service-registry-eureka-0
1041866084,192.168.235.192,192.168.84.173,53473.0,9191.0,1575470,477,POST /departments/,>departments>,31101.0,200.0,post,user,gateway
1041866085,192.168.84.173,192.168.84.176,59598.0,9001.0,315164,672,POST /departments/,>departments>,9001.0,200.0,post,gateway,department-service-app-7488fb859-xhkx5
1041866087,192.168.84.175,192.168.84.177,32982.0,8761.0,2549,572,PUT /eureka/apps/HYSTRIX-DASHBOARD/hystrix-dashboard-app-56bfb9cf56-x9jbs:HYSTRIX-DASHBOARD:9295,>eureka>apps>HYSTRIX-DASHBOARD>hystrix-dashboard-app-56bfb9cf56-x9jbs-HYSTRIX-DASHBOARD-9295,8761.0,200.0,put,hystrix-dashboard-app-56bfb9cf56-x9jbs,service-registry-eureka-0
1041866087,192.168.84.175,192.168.84.177,32982.0,8761.0,1582,1536,GET /eureka/apps/delta,>eureka>apps>delta,8761.0,200.0,get,hystrix-dashboard-app-56bfb9cf56-x9jbs,service-registry-eureka-0
1041866089,192.168.84.174,192.168.84.177,47942.0,8761.0,3642,566,PUT /eureka/apps/CONFIG-SERVER/cloud-config-server-app-6775fc455f-z28gs:CONFIG-SERVER:9296,>eureka>apps>CONFIG-SERVER>cloud-config-server-app-6775fc455f-z28gs-CONFIG-SERVER-9296,8761.0,200.0,put,cloud-config-server-app-6775fc455f-z28gs,service-registry-eureka-0
1041866090,192.168.84.174,192.168.84.177,47942.0,8761.0,1477,1536,GET /eureka/apps/delta,>eureka>apps>delta,8761.0,200.0,get,cloud-config-server-app-6775fc455f-z28gs,service-registry-eureka-0
1041866094,192.168.84.173,192.168.84.177,48858.0,8761.0,2233,556,PUT /eureka/apps/API-GATEWAY/cloud-gateway-app-75d45c98bc-mjlxt:API-GATEWAY:9191,>eureka>apps>API-GATEWAY>cloud-gateway-app-75d45c98bc-mjlxt-API-GATEWAY-9191,8761.0,200.0,put,gateway,service-registry-eureka-0
1041866094,192.168.84.173,192.168.84.177,48858.0,8761.0,1575,1536,GET /eureka/apps/delta,>eureka>apps>delta,8761.0,200.0,get,gateway,service-registry-eureka-0
1041866096,192.168.84.176,192.168.84.177,36902.0,8761.0,2973,574,PUT /eureka/apps/DEPARTMENT-SERVICE/department-service-app-7488fb859-xhkx5:DEPARTMENT-SERVICE:9001,>eureka>apps>DEPARTMENT-SERVICE>department-service-app-7488fb859-xhkx5-DEPARTMENT-SERVICE-9001,8761.0,200.0,put,department-service-app-7488fb859-xhkx5,service-registry-eureka-0
1041866096,192.168.84.176,192.168.84.177,36902.0,8761.0,1540,1536,GET /eureka/apps/delta,>eureka>apps>delta,8761.0,200.0,get,department-service-app-7488fb859-xhkx5,service-registry-eureka-0
1041866114,192.168.84.172,192.168.84.177,35792.0,8761.0,3796,557,PUT /eureka/apps/USER-SERVICE/user-service-app-686f9cf445-z24rf:USER-SERVICE:9002,>eureka>apps>USER-SERVICE>user-service-app-686f9cf445-z24rf-USER-SERVICE-9002,8761.0,200.0,put,user-service-app-686f9cf445-z24rf,service-registry-eureka-0
1041866114,192.168.84.172,192.168.84.177,35792.0,8761.0,1890,1536,GET /eureka/apps/delta,>eureka>apps>delta,8761.0,200.0,get,user-service-app-686f9cf445-z24rf,service-registry-eureka-0
1041866117,192.168.84.175,192.168.84.177,32982.0,8761.0,2133,572,PUT /eureka/apps/HYSTRIX-DASHBOARD/hystrix-dashboard-app-56bfb9cf56-x9jbs:HYSTRIX-DASHBOARD:9295,>eureka>apps>HYSTRIX-DASHBOARD>hystrix-dashboard-app-56bfb9cf56-x9jbs-HYSTRIX-DASHBOARD-9295,8761.0,200.0,put,hystrix-dashboard-app-56bfb9cf56-x9jbs,service-registry-eureka-0
1041866118,192.168.84.175,192.168.84.177,32982.0,8761.0,1579,1536,GET /eureka/apps/delta,>eureka>apps>delta,8761.0,200.0,get,hystrix-dashboard-app-56bfb9cf56-x9jbs,service-registry-eureka-0
1041866119,192.168.84.174,192.168.84.177,47942.0,8761.0,3524,566,PUT /eureka/apps/CONFIG-SERVER/cloud-config-server-app-6775fc455f-z28gs:CONFIG-SERVER:9296,>eureka>apps>CONFIG-SERVER>cloud-config-server-app-6775fc455f-z28gs-CONFIG-SERVER-9296,8761.0,200.0,put,cloud-config-server-app-6775fc455f-z28gs,service-registry-eureka-0
1041866120,192.168.84.174,192.168.84.177,47942.0,8761.0,1694,1536,GET /eureka/apps/delta,>eureka>apps>delta,8761.0,200.0,get,cloud-config-server-app-6775fc455f-z28gs,service-registry-eureka-0
1041866122,192.168.84.173,192.168.84.176,59598.0,9001.0,11306,668,POST /departments/,>departments>,9001.0,200.0,post,gateway,department-service-app-7488fb859-xhkx5
1041866122,192.168.235.192,192.168.84.173,34166.0,9191.0,21887,473,POST /departments/,>departments>,31101.0,200.0,post,user,gateway
1041866124,192.168.84.173,192.168.84.177,48858.0,8761.0,1760,1536,GET /eureka/apps/delta,>eureka>apps>delta,8761.0,200.0,get,gateway,service-registry-eureka-0
1041866124,192.168.84.173,192.168.84.177,48858.0,8761.0,2283,556,PUT /eureka/apps/API-GATEWAY/cloud-gateway-app-75d45c98bc-mjlxt:API-GATEWAY:9191,>eureka>apps>API-GATEWAY>cloud-gateway-app-75d45c98bc-mjlxt-API-GATEWAY-9191,8761.0,200.0,put,gateway,service-registry-eureka-0
1041866126,192.168.84.176,192.168.84.177,36902.0,8761.0,1641,1536,GET /eureka/apps/delta,>eureka>apps>delta,8761.0,200.0,get,department-service-app-7488fb859-xhkx5,service-registry-eureka-0
1041866126,192.168.84.176,192.168.84.177,36902.0,8761.0,2391,574,PUT /eureka/apps/DEPARTMENT-SERVICE/department-service-app-7488fb859-xhkx5:DEPARTMENT-SERVICE:9001,>eureka>apps>DEPARTMENT-SERVICE>department-service-app-7488fb859-xhkx5-DEPARTMENT-SERVICE-9001,8761.0,200.0,put,department-service-app-7488fb859-xhkx5,service-registry-eureka-0
1041866144,192.168.84.172,192.168.84.177,35792.0,8761.0,3860,1536,GET /eureka/apps/delta,>eureka>apps>delta,8761.0,200.0,get,user-service-app-686f9cf445-z24rf,service-registry-eureka-0
1041866144,192.168.84.172,192.168.84.177,35792.0,8761.0,2289,557,PUT /eureka/apps/USER-SERVICE/user-service-app-686f9cf445-z24rf:USER-SERVICE:9002,>eureka>apps>USER-SERVICE>user-service-app-686f9cf445-z24rf-USER-SERVICE-9002,8761.0,200.0,put,user-service-app-686f9cf445-z24rf,service-registry-eureka-0
1041866147,192.168.84.175,192.168.84.177,32982.0,8761.0,2388,572,PUT /eureka/apps/HYSTRIX-DASHBOARD/hystrix-dashboard-app-56bfb9cf56-x9jbs:HYSTRIX-DASHBOARD:9295,>eureka>apps>HYSTRIX-DASHBOARD>hystrix-dashboard-app-56bfb9cf56-x9jbs-HYSTRIX-DASHBOARD-9295,8761.0,200.0,put,hystrix-dashboard-app-56bfb9cf56-x9jbs,service-registry-eureka-0
1041866148,192.168.84.175,192.168.84.177,32982.0,8761.0,1430,1536,GET /eureka/apps/delta,>eureka>apps>delta,8761.0,200.0,get,hystrix-dashboard-app-56bfb9cf56-x9jbs,service-registry-eureka-0
1041866150,192.168.84.174,192.168.84.177,47942.0,8761.0,1783,566,PUT /eureka/apps/CONFIG-SERVER/cloud-config-server-app-6775fc455f-z28gs:CONFIG-SERVER:9296,>eureka>apps>CONFIG-SERVER>cloud-config-server-app-6775fc455f-z28gs-CONFIG-SERVER-9296,8761.0,200.0,put,cloud-config-server-app-6775fc455f-z28gs,service-registry-eureka-0
1041866150,192.168.84.174,192.168.84.177,47942.0,8761.0,1304,1536,GET /eureka/apps/delta,>eureka>apps>delta,8761.0,200.0,get,cloud-config-server-app-6775fc455f-z28gs,service-registry-eureka-0
1041866150,192.168.84.173,192.168.84.176,59598.0,9001.0,6234,666,POST /departments/,>departments>,9001.0,200.0,post,gateway,department-service-app-7488fb859-xhkx5
1041866150,192.168.235.192,192.168.84.173,31916.0,9191.0,15631,471,POST /departments/,>departments>,31101.0,200.0,post,user,gateway
1041866154,192.168.84.173,192.168.84.177,48858.0,8761.0,2221,556,PUT /eureka/apps/API-GATEWAY/cloud-gateway-app-75d45c98bc-mjlxt:API-GATEWAY:9191,>eureka>apps>API-GATEWAY>cloud-gateway-app-75d45c98bc-mjlxt-API-GATEWAY-9191,8761.0,200.0,put,gateway,service-registry-eureka-0
1041866154,192.168.84.173,192.168.84.177,48858.0,8761.0,1751,1536,GET /eureka/apps/delta,>eureka>apps>delta,8761.0,200.0,get,gateway,service-registry-eureka-0
1041866156,192.168.84.176,192.168.84.177,36902.0,8761.0,2714,1536,GET /eureka/apps/delta,>eureka>apps>delta,8761.0,200.0,get,department-service-app-7488fb859-xhkx5,service-registry-eureka-0
1041866156,192.168.84.176,192.168.84.177,36902.0,8761.0,2089,574,PUT /eureka/apps/DEPARTMENT-SERVICE/department-service-app-7488fb859-xhkx5:DEPARTMENT-SERVICE:9001,>eureka>apps>DEPARTMENT-SERVICE>department-service-app-7488fb859-xhkx5-DEPARTMENT-SERVICE-9001,8761.0,200.0,put,department-service-app-7488fb859-xhkx5,service-registry-eureka-0
1041866174,192.168.84.172,192.168.84.177,35792.0,8761.0,1751,557,PUT /eureka/apps/USER-SERVICE/user-service-app-686f9cf445-z24rf:USER-SERVICE:9002,>eureka>apps>USER-SERVICE>user-service-app-686f9cf445-z24rf-USER-SERVICE-9002,8761.0,200.0,put,user-service-app-686f9cf445-z24rf,service-registry-eureka-0
1041866174,192.168.84.172,192.168.84.177,35792.0,8761.0,1332,1536,GET /eureka/apps/delta,>eureka>apps>delta,8761.0,200.0,get,user-service-app-686f9cf445-z24rf,service-registry-eureka-0
1041866178,192.168.84.175,192.168.84.177,32982.0,8761.0,1806,572,PUT /eureka/apps/HYSTRIX-DASHBOARD/hystrix-dashboard-app-56bfb9cf56-x9jbs:HYSTRIX-DASHBOARD:9295,>eureka>apps>HYSTRIX-DASHBOARD>hystrix-dashboard-app-56bfb9cf56-x9jbs-HYSTRIX-DASHBOARD-9295,8761.0,200.0,put,hystrix-dashboard-app-56bfb9cf56-x9jbs,service-registry-eureka-0
1041866178,192.168.84.175,192.168.84.177,32982.0,8761.0,1424,1536,GET /eureka/apps/delta,>eureka>apps>delta,8761.0,200.0,get,hystrix-dashboard-app-56bfb9cf56-x9jbs,service-registry-eureka-0
1041866179,192.168.84.173,192.168.84.172,42330.0,9002.0,404599,665,POST /users/,>users>,9002.0,200.0,post,gateway,user-service-app-686f9cf445-z24rf
1041866179,192.168.235.192,192.168.84.173,46627.0,9191.0,505501,470,POST /users/,>users>,31101.0,200.0,post,user,gateway
1041866180,192.168.84.174,192.168.84.177,47942.0,8761.0,3462,566,PUT /eureka/apps/CONFIG-SERVER/cloud-config-server-app-6775fc455f-z28gs:CONFIG-SERVER:9296,>eureka>apps>CONFIG-SERVER>cloud-config-server-app-6775fc455f-z28gs-CONFIG-SERVER-9296,8761.0,200.0,put,cloud-config-server-app-6775fc455f-z28gs,service-registry-eureka-0
1041866180,192.168.84.174,192.168.84.177,47942.0,8761.0,1730,1536,GET /eureka/apps/delta,>eureka>apps>delta,8761.0,200.0,get,cloud-config-server-app-6775fc455f-z28gs,service-registry-eureka-0
1041866184,192.168.84.173,192.168.84.177,48858.0,8761.0,2380,556,PUT /eureka/apps/API-GATEWAY/cloud-gateway-app-75d45c98bc-mjlxt:API-GATEWAY:9191,>eureka>apps>API-GATEWAY>cloud-gateway-app-75d45c98bc-mjlxt-API-GATEWAY-9191,8761.0,200.0,put,gateway,service-registry-eureka-0
1041866184,192.168.84.173,192.168.84.177,48858.0,8761.0,1565,1536,GET /eureka/apps/delta,>eureka>apps>delta,8761.0,200.0,get,gateway,service-registry-eureka-0
1041866186,192.168.84.176,192.168.84.177,36902.0,8761.0,2204,574,PUT /eureka/apps/DEPARTMENT-SERVICE/department-service-app-7488fb859-xhkx5:DEPARTMENT-SERVICE:9001,>eureka>apps>DEPARTMENT-SERVICE>department-service-app-7488fb859-xhkx5-DEPARTMENT-SERVICE-9001,8761.0,200.0,put,department-service-app-7488fb859-xhkx5,service-registry-eureka-0
1041866186,192.168.84.176,192.168.84.177,36902.0,8761.0,2422,1536,GET /eureka/apps/delta,>eureka>apps>delta,8761.0,200.0,get,department-service-app-7488fb859-xhkx5,service-registry-eureka-0
1041866200,192.168.84.173,192.168.84.172,42330.0,9002.0,165560,682,POST /users/,>users>,9002.0,400.0,post,gateway,user-service-app-686f9cf445-z24rf
1041866200,192.168.235.192,192.168.84.173,31747.0,9191.0,176572,477,POST /users/,>users>,31101.0,400.0,post,user,gateway
1041866204,192.168.84.172,192.168.84.177,35792.0,8761.0,1730,557,PUT /eureka/apps/USER-SERVICE/user-service-app-686f9cf445-z24rf:USER-SERVICE:9002,>eureka>apps>USER-SERVICE>user-service-app-686f9cf445-z24rf-USER-SERVICE-9002,8761.0,200.0,put,user-service-app-686f9cf445-z24rf,service-registry-eureka-0
1041866204,192.168.84.172,192.168.84.177,35792.0,8761.0,1246,1536,GET /eureka/apps/delta,>eureka>apps>delta,8761.0,200.0,get,user-service-app-686f9cf445-z24rf,service-registry-eureka-0
1041866208,192.168.84.175,192.168.84.177,32982.0,8761.0,1358,1536,GET /eureka/apps/delta,>eureka>apps>delta,8761.0,200.0,get,hystrix-dashboard-app-56bfb9cf56-x9jbs,service-registry-eureka-0
1041866208,192.168.84.175,192.168.84.177,32982.0,8761.0,1868,572,PUT /eureka/apps/HYSTRIX-DASHBOARD/hystrix-dashboard-app-56bfb9cf56-x9jbs:HYSTRIX-DASHBOARD:9295,>eureka>apps>HYSTRIX-DASHBOARD>hystrix-dashboard-app-56bfb9cf56-x9jbs-HYSTRIX-DASHBOARD-9295,8761.0,200.0,put,hystrix-dashboard-app-56bfb9cf56-x9jbs,service-registry-eureka-0
1041866210,192.168.84.174,192.168.84.177,47942.0,8761.0,1438,1536,GET /eureka/apps/delta,>eureka>apps>delta,8761.0,200.0,get,cloud-config-server-app-6775fc455f-z28gs,service-registry-eureka-0
1041866210,192.168.84.174,192.168.84.177,47942.0,8761.0,2091,566,PUT /eureka/apps/CONFIG-SERVER/cloud-config-server-app-6775fc455f-z28gs:CONFIG-SERVER:9296,>eureka>apps>CONFIG-SERVER>cloud-config-server-app-6775fc455f-z28gs-CONFIG-SERVER-9296,8761.0,200.0,put,cloud-config-server-app-6775fc455f-z28gs,service-registry-eureka-0
1041866214,192.168.84.173,192.168.84.177,48858.0,8761.0,1321,1536,GET /eureka/apps/delta,>eureka>apps>delta,8761.0,200.0,get,gateway,service-registry-eureka-0
1041866214,192.168.84.173,192.168.84.177,48858.0,8761.0,1893,556,PUT /eureka/apps/API-GATEWAY/cloud-gateway-app-75d45c98bc-mjlxt:API-GATEWAY:9191,>eureka>apps>API-GATEWAY>cloud-gateway-app-75d45c98bc-mjlxt-API-GATEWAY-9191,8761.0,200.0,put,gateway,service-registry-eureka-0
1041866216,192.168.84.176,192.168.84.177,36902.0,8761.0,2152,574,PUT /eureka/apps/DEPARTMENT-SERVICE/department-service-app-7488fb859-xhkx5:DEPARTMENT-SERVICE:9001,>eureka>apps>DEPARTMENT-SERVICE>department-service-app-7488fb859-xhkx5-DEPARTMENT-SERVICE-9001,8761.0,200.0,put,department-service-app-7488fb859-xhkx5,service-registry-eureka-0
1041866216,192.168.84.176,192.168.84.177,36902.0,8761.0,1387,1536,GET /eureka/apps/delta,>eureka>apps>delta,8761.0,200.0,get,department-service-app-7488fb859-xhkx5,service-registry-eureka-0
1041866232,192.168.84.173,192.168.84.172,42532.0,9002.0,9026,683,POST /users/,>users>,9002.0,400.0,post,gateway,user-service-app-686f9cf445-z24rf
1041866232,192.168.235.192,192.168.84.173,9621.0,9191.0,19803,479,POST /users/,>users>,31101.0,400.0,post,user,gateway
1041866234,192.168.84.172,192.168.84.177,35792.0,8761.0,1827,1536,GET /eureka/apps/delta,>eureka>apps>delta,8761.0,200.0,get,user-service-app-686f9cf445-z24rf,service-registry-eureka-0
1041866234,192.168.84.172,192.168.84.177,35792.0,8761.0,1962,557,PUT /eureka/apps/USER-SERVICE/user-service-app-686f9cf445-z24rf:USER-SERVICE:9002,>eureka>apps>USER-SERVICE>user-service-app-686f9cf445-z24rf-USER-SERVICE-9002,8761.0,200.0,put,user-service-app-686f9cf445-z24rf,service-registry-eureka-0
1041866238,192.168.84.175,192.168.84.177,32982.0,8761.0,1429,1536,GET /eureka/apps/delta,>eureka>apps>delta,8761.0,200.0,get,hystrix-dashboard-app-56bfb9cf56-x9jbs,service-registry-eureka-0
1041866238,192.168.84.175,192.168.84.177,32982.0,8761.0,1806,572,PUT /eureka/apps/HYSTRIX-DASHBOARD/hystrix-dashboard-app-56bfb9cf56-x9jbs:HYSTRIX-DASHBOARD:9295,>eureka>apps>HYSTRIX-DASHBOARD>hystrix-dashboard-app-56bfb9cf56-x9jbs-HYSTRIX-DASHBOARD-9295,8761.0,200.0,put,hystrix-dashboard-app-56bfb9cf56-x9jbs,service-registry-eureka-0
1041866240,192.168.84.174,192.168.84.177,47942.0,8761.0,2398,566,PUT /eureka/apps/CONFIG-SERVER/cloud-config-server-app-6775fc455f-z28gs:CONFIG-SERVER:9296,>eureka>apps>CONFIG-SERVER>cloud-config-server-app-6775fc455f-z28gs-CONFIG-SERVER-9296,8761.0,200.0,put,cloud-config-server-app-6775fc455f-z28gs,service-registry-eureka-0
1041866240,192.168.84.174,192.168.84.177,47942.0,8761.0,1369,1536,GET /eureka/apps/delta,>eureka>apps>delta,8761.0,200.0,get,cloud-config-server-app-6775fc455f-z28gs,service-registry-eureka-0
1041866244,192.168.84.173,192.168.84.177,48858.0,8761.0,2216,556,PUT /eureka/apps/API-GATEWAY/cloud-gateway-app-75d45c98bc-mjlxt:API-GATEWAY:9191,>eureka>apps>API-GATEWAY>cloud-gateway-app-75d45c98bc-mjlxt-API-GATEWAY-9191,8761.0,200.0,put,gateway,service-registry-eureka-0
1041866244,192.168.84.173,192.168.84.177,48858.0,8761.0,1470,1536,GET /eureka/apps/delta,>eureka>apps>delta,8761.0,200.0,get,gateway,service-registry-eureka-0
1041866246,192.168.84.176,192.168.84.177,36902.0,8761.0,2779,574,PUT /eureka/apps/DEPARTMENT-SERVICE/department-service-app-7488fb859-xhkx5:DEPARTMENT-SERVICE:9001,>eureka>apps>DEPARTMENT-SERVICE>department-service-app-7488fb859-xhkx5-DEPARTMENT-SERVICE-9001,8761.0,200.0,put,department-service-app-7488fb859-xhkx5,service-registry-eureka-0
1041866246,192.168.84.176,192.168.84.177,36902.0,8761.0,2575,1536,GET /eureka/apps/delta,>eureka>apps>delta,8761.0,200.0,get,department-service-app-7488fb859-xhkx5,service-registry-eureka-0
1041866264,192.168.84.172,192.168.84.177,35792.0,8761.0,2409,557,PUT /eureka/apps/USER-SERVICE/user-service-app-686f9cf445-z24rf:USER-SERVICE:9002,>eureka>apps>USER-SERVICE>user-service-app-686f9cf445-z24rf-USER-SERVICE-9002,8761.0,200.0,put,user-service-app-686f9cf445-z24rf,service-registry-eureka-0
