symb:flow_direction,_source_@timestamp,_source_source_ip,_source_destination_ip,_source_source_port,symb:_source_destination_port,_source_event_duration,_source_network_bytes,_source_query,symb:_source_url_path,_source_url_port,symb:_source_http_response_status_code,symb:_source_http_request_method,symb:source_host_mapping,symb:destination_host_mapping
out,1042817244,192.168.247.13,192.168.84.133,40648.0,8080.0,931980,455430,GET /turbine/turbine.stream,>turbine>turbine.stream,8080.0,200.0,get,monitoring-service,turbine-stream
out,1042817244,192.168.247.13,192.168.84.133,40650.0,8080.0,933711,446419,GET /turbine/turbine.stream,>turbine>turbine.stream,8080.0,200.0,get,monitoring-service,turbine-stream
in,1042817244,192.168.235.192,192.168.247.13,18494.0,8080.0,1286042,282456,GET /proxy.stream,>proxy.stream,31401.0,200.0,get,user,monitoring-service
in,1042817244,192.168.235.192,192.168.247.13,23787.0,8080.0,1285095,291903,GET /proxy.stream,>proxy.stream,31401.0,200.0,get,user,monitoring-service
in,1042817244,192.168.235.192,192.168.247.13,23787.0,8080.0,57873,2912,GET /hystrix/components/hystrixCommand/templates/hystrixCircuitContainer.html,>hystrix>components>hystrixCommand>templates>hystrixCircuitContainer.html,31401.0,200.0,get,user,monitoring-service
in,1042817244,192.168.235.192,192.168.247.13,23498.0,8080.0,48875,2141,GET /hystrix/components/hystrixThreadPool/templates/hystrixThreadPool.html,>hystrix>components>hystrixThreadPool>templates>hystrixThreadPool.html,31401.0,200.0,get,user,monitoring-service
in,1042817254,192.168.235.192,192.168.247.13,22148.0,8080.0,28660,8484,GET /hystrix/monitor,>hystrix>monitor,31401.0,200.0,get,user,monitoring-service
out,1042817255,192.168.247.13,192.168.84.133,42448.0,8080.0,177072,364472,GET /turbine/turbine.stream,>turbine>turbine.stream,8080.0,200.0,get,monitoring-service,turbine-stream
out,1042817255,192.168.247.13,10.101.124.216,42446.0,8080.0,189528,365587,GET /turbine/turbine.stream,>turbine>turbine.stream,8080.0,200.0,get,monitoring-service,turbine-stream
out,1042817255,192.168.247.13,192.168.84.133,42446.0,8080.0,189497,365587,GET /turbine/turbine.stream,>turbine>turbine.stream,8080.0,200.0,get,monitoring-service,turbine-stream
