_source_@timestamp,_source_source_ip,_source_destination_ip,_source_source_port,symb:_source_destination_port,_source_event_duration,_source_network_bytes,_source_query,symb:_source_url_path,_source_url_port,symb:_source_http_response_status_code,symb:_source_http_request_method,symb:source_host_mapping,symb:destination_host_mapping
1042810144,10.0.2.15,192.168.247.5,24417.0,8761.0,35422,1608,POST /eureka/peerreplication/batch/,>eureka>peerreplication>batch>,8761.0,200.0,post,user,registry
1042810173,10.0.2.15,192.168.247.5,24417.0,8761.0,23134,671,POST /eureka/peerreplication/batch/,>eureka>peerreplication>batch>,8761.0,200.0,post,user,registry
1042810203,10.0.2.15,192.168.247.5,24417.0,8761.0,3661,671,POST /eureka/peerreplication/batch/,>eureka>peerreplication>batch>,8761.0,200.0,post,user,registry
1042810233,10.0.2.15,192.168.247.5,24417.0,8761.0,7842,671,POST /eureka/peerreplication/batch/,>eureka>peerreplication>batch>,8761.0,200.0,post,user,registry
1042810251,10.0.2.15,192.168.247.5,24417.0,8761.0,6636,1648,POST /eureka/peerreplication/batch/,>eureka>peerreplication>batch>,8761.0,200.0,post,user,registry
1042810263,10.0.2.15,192.168.247.5,24417.0,8761.0,12016,671,POST /eureka/peerreplication/batch/,>eureka>peerreplication>batch>,8761.0,200.0,post,user,registry
1042810281,10.0.2.15,192.168.247.5,24417.0,8761.0,11957,686,POST /eureka/peerreplication/batch/,>eureka>peerreplication>batch>,8761.0,200.0,post,user,registry
1042810293,10.0.2.15,192.168.247.5,24417.0,8761.0,2709,671,POST /eureka/peerreplication/batch/,>eureka>peerreplication>batch>,8761.0,200.0,post,user,registry
1042810311,10.0.2.15,192.168.247.5,24417.0,8761.0,2786,686,POST /eureka/peerreplication/batch/,>eureka>peerreplication>batch>,8761.0,200.0,post,user,registry
1042810323,10.0.2.15,192.168.247.5,24417.0,8761.0,23551,671,POST /eureka/peerreplication/batch/,>eureka>peerreplication>batch>,8761.0,200.0,post,user,registry
1042810338,10.0.2.15,192.168.247.5,24417.0,8761.0,5079,1679,POST /eureka/peerreplication/batch/,>eureka>peerreplication>batch>,8761.0,200.0,post,user,registry
1042810341,10.0.2.15,192.168.247.5,24417.0,8761.0,3314,686,POST /eureka/peerreplication/batch/,>eureka>peerreplication>batch>,8761.0,200.0,post,user,registry
1042810353,10.0.2.15,192.168.247.5,24417.0,8761.0,6614,671,POST /eureka/peerreplication/batch/,>eureka>peerreplication>batch>,8761.0,200.0,post,user,registry
1042810368,10.0.2.15,192.168.247.5,24417.0,8761.0,10334,696,POST /eureka/peerreplication/batch/,>eureka>peerreplication>batch>,8761.0,200.0,post,user,registry
1042810371,10.0.2.15,192.168.247.5,24417.0,8761.0,2386,686,POST /eureka/peerreplication/batch/,>eureka>peerreplication>batch>,8761.0,200.0,post,user,registry
1042810383,10.0.2.15,192.168.247.5,24417.0,8761.0,2935,671,POST /eureka/peerreplication/batch/,>eureka>peerreplication>batch>,8761.0,200.0,post,user,registry
1042810398,10.0.2.15,192.168.247.5,24417.0,8761.0,3162,696,POST /eureka/peerreplication/batch/,>eureka>peerreplication>batch>,8761.0,200.0,post,user,registry
1042810401,10.0.2.15,192.168.247.5,24417.0,8761.0,3078,686,POST /eureka/peerreplication/batch/,>eureka>peerreplication>batch>,8761.0,200.0,post,user,registry
