symb:flow_direction,_source_@timestamp,_source_source_ip,_source_destination_ip,_source_source_port,symb:_source_destination_port,_source_event_duration,_source_network_bytes,_source_query,symb:_source_url_path,_source_url_port,symb:_source_http_response_status_code,symb:_source_http_request_method,symb:source_host_mapping,symb:destination_host_mapping
in,1033130171,192.168.235.192,192.168.84.161,33624.0,8080.0,12839,1713,POST /customer/form.html,>customer>form.html,31101.0,200.0,post,user,zuul
out,1033130171,192.168.84.161,192.168.84.156,42412.0,8080.0,8936,1872,POST /form.html,>form.html,8080.0,200.0,post,zuul,customer
out,1033130174,192.168.84.161,192.168.84.159,51448.0,8080.0,12443,3682,GET /list.html,>list.html,8080.0,200.0,get,zuul,catalog
in,1033130174,192.168.235.192,192.168.84.161,33624.0,8080.0,15888,3518,GET /catalog/list.html,>catalog>list.html,31101.0,200.0,get,user,zuul
in,1033130178,192.168.235.192,192.168.84.161,33624.0,8080.0,18793,1243,POST /catalog/6.html,>catalog>6.html,31101.0,405.0,post,user,zuul
out,1033130178,192.168.84.161,192.168.84.159,51448.0,8080.0,13766,1383,POST /6.html,>6.html,8080.0,405.0,post,zuul,catalog
out,1033130180,192.168.84.161,192.168.84.160,56182.0,8761.0,287,526,PUT /eureka/apps/ZUUL/zuul-b677555-zqhcw:zuul:8080,>eureka>apps>ZUUL>zuul-b677555-zqhcw-zuul-8080,8761.0,200.0,put,zuul,eureka
in,1033130182,192.168.235.192,192.168.84.161,33624.0,8080.0,69174,1995,GET /catalog/6.html,>catalog>6.html,31101.0,200.0,get,user,zuul
out,1033130182,192.168.84.161,192.168.84.159,51448.0,8080.0,61400,2159,GET /6.html,>6.html,8080.0,200.0,get,zuul,catalog
out,1033130190,192.168.84.161,192.168.84.160,56182.0,8761.0,341,526,PUT /eureka/apps/ZUUL/zuul-b677555-zqhcw:zuul:8080,>eureka>apps>ZUUL>zuul-b677555-zqhcw-zuul-8080,8761.0,200.0,put,zuul,eureka
out,1033130200,192.168.84.161,192.168.84.160,56182.0,8761.0,265,576,GET /eureka/apps/delta,>eureka>apps>delta,8761.0,200.0,get,zuul,eureka
out,1033130200,192.168.84.161,192.168.84.160,56182.0,8761.0,295,526,PUT /eureka/apps/ZUUL/zuul-b677555-zqhcw:zuul:8080,>eureka>apps>ZUUL>zuul-b677555-zqhcw-zuul-8080,8761.0,200.0,put,zuul,eureka
out,1033130200,192.168.84.161,192.168.84.159,51448.0,8080.0,3885,1407,POST /6.html,>6.html,8080.0,405.0,post,zuul,catalog
in,1033130200,192.168.235.192,192.168.84.161,33624.0,8080.0,7570,1267,POST /catalog/6.html,>catalog>6.html,31101.0,405.0,post,user,zuul
out,1033130204,192.168.84.161,192.168.84.159,51448.0,8080.0,4985,2160,GET /1.html,>1.html,8080.0,200.0,get,zuul,catalog
in,1033130204,192.168.235.192,192.168.84.161,33624.0,8080.0,8614,1996,GET /catalog/1.html,>catalog>1.html,31101.0,200.0,get,user,zuul
in,1033130206,192.168.235.192,192.168.84.161,33624.0,8080.0,7356,2002,GET /catalog/2.html,>catalog>2.html,31101.0,200.0,get,user,zuul
out,1033130206,192.168.84.161,192.168.84.159,51448.0,8080.0,5040,2166,GET /2.html,>2.html,8080.0,200.0,get,zuul,catalog
out,1033130209,192.168.84.161,192.168.84.159,51448.0,8080.0,1702,1252,GET /searchForm.html,>searchForm.html,8080.0,200.0,get,zuul,catalog
in,1033130209,192.168.235.192,192.168.84.161,33624.0,8080.0,5391,1088,GET /catalog/searchForm.html,>catalog>searchForm.html,31101.0,200.0,get,user,zuul
out,1033130210,192.168.84.161,192.168.84.160,56182.0,8761.0,329,526,PUT /eureka/apps/ZUUL/zuul-b677555-zqhcw:zuul:8080,>eureka>apps>ZUUL>zuul-b677555-zqhcw-zuul-8080,8761.0,200.0,put,zuul,eureka
in,1033130212,192.168.235.192,192.168.84.161,33624.0,8080.0,79050,1888,GET /catalog/searchByName.html,>catalog>searchByName.html,31101.0,200.0,get,user,zuul
out,1033130212,192.168.84.161,192.168.84.159,51448.0,8080.0,75603,2052,GET /searchByName.html,>searchByName.html,8080.0,200.0,get,zuul,catalog
in,1033130212,192.168.235.192,192.168.84.161,8425.0,8080.0,77387,1888,GET /catalog/searchByName.html,>catalog>searchByName.html,31101.0,200.0,get,user,zuul
out,1033130213,192.168.84.161,192.168.84.159,52618.0,8080.0,46187,2052,GET /searchByName.html,>searchByName.html,8080.0,200.0,get,zuul,catalog
in,1033130217,192.168.235.192,192.168.84.161,8425.0,8080.0,174406,2348,GET /order/,>order>,31101.0,200.0,get,user,zuul
out,1033130217,192.168.84.161,192.168.84.158,55222.0,8080.0,171835,2512,GET /,>,8080.0,200.0,get,zuul,order
out,1033130220,192.168.84.161,192.168.84.160,56182.0,8761.0,285,526,PUT /eureka/apps/ZUUL/zuul-b677555-zqhcw:zuul:8080,>eureka>apps>ZUUL>zuul-b677555-zqhcw-zuul-8080,8761.0,200.0,put,zuul,eureka
out,1033130222,192.168.84.161,192.168.84.159,51448.0,8080.0,7271,3682,GET /list.html,>list.html,8080.0,200.0,get,zuul,catalog
in,1033130222,192.168.235.192,192.168.84.161,8425.0,8080.0,10926,3518,GET /catalog/list.html,>catalog>list.html,31101.0,200.0,get,user,zuul
out,1033130224,192.168.84.161,192.168.84.159,51448.0,8080.0,6502,2112,GET /form.html,>form.html,8080.0,200.0,get,zuul,catalog
in,1033130224,192.168.235.192,192.168.84.161,8425.0,8080.0,9800,1948,GET /catalog/form.html,>catalog>form.html,31101.0,200.0,get,user,zuul
out,1033130230,192.168.84.161,192.168.84.160,56182.0,8761.0,263,526,PUT /eureka/apps/ZUUL/zuul-b677555-zqhcw:zuul:8080,>eureka>apps>ZUUL>zuul-b677555-zqhcw-zuul-8080,8761.0,200.0,put,zuul,eureka
out,1033130230,192.168.84.161,192.168.84.160,56182.0,8761.0,245,576,GET /eureka/apps/delta,>eureka>apps>delta,8761.0,200.0,get,zuul,eureka
out,1033130236,192.168.84.161,192.168.84.159,51448.0,8080.0,6835,1822,POST /form.html,>form.html,8080.0,200.0,post,zuul,catalog
in,1033130236,192.168.235.192,192.168.84.161,8425.0,8080.0,11307,1663,POST /catalog/form.html,>catalog>form.html,31101.0,200.0,post,user,zuul
out,1033130239,192.168.84.161,192.168.84.159,51448.0,8080.0,1681,1252,GET /searchForm.html,>searchForm.html,8080.0,200.0,get,zuul,catalog
in,1033130239,192.168.235.192,192.168.84.161,8425.0,8080.0,4958,1088,GET /catalog/searchForm.html,>catalog>searchForm.html,31101.0,200.0,get,user,zuul
out,1033130240,192.168.84.161,192.168.84.160,56182.0,8761.0,280,526,PUT /eureka/apps/ZUUL/zuul-b677555-zqhcw:zuul:8080,>eureka>apps>ZUUL>zuul-b677555-zqhcw-zuul-8080,8761.0,200.0,put,zuul,eureka
in,1033130245,192.168.235.192,192.168.84.161,8425.0,8080.0,14546,2132,GET /catalog/searchByName.html,>catalog>searchByName.html,31101.0,200.0,get,user,zuul
out,1033130245,192.168.84.161,192.168.84.159,51448.0,8080.0,7740,2296,GET /searchByName.html,>searchByName.html,8080.0,200.0,get,zuul,catalog
in,1033130250,192.168.235.192,192.168.84.161,8425.0,8080.0,12443,2038,GET /catalog/7.html,>catalog>7.html,31101.0,200.0,get,user,zuul
out,1033130250,192.168.84.161,192.168.84.160,56182.0,8761.0,363,526,PUT /eureka/apps/ZUUL/zuul-b677555-zqhcw:zuul:8080,>eureka>apps>ZUUL>zuul-b677555-zqhcw-zuul-8080,8761.0,200.0,put,zuul,eureka
out,1033130250,192.168.84.161,192.168.84.159,51448.0,8080.0,5003,2202,GET /7.html,>7.html,8080.0,200.0,get,zuul,catalog
in,1033130254,192.168.235.192,192.168.84.161,8425.0,8080.0,13553,2038,GET /catalog/7.html,>catalog>7.html,31101.0,200.0,get,user,zuul
out,1033130254,192.168.84.161,192.168.84.159,51448.0,8080.0,5369,2202,GET /7.html,>7.html,8080.0,200.0,get,zuul,catalog
out,1033130260,192.168.84.161,192.168.84.160,56182.0,8761.0,194,576,GET /eureka/apps/delta,>eureka>apps>delta,8761.0,200.0,get,zuul,eureka
out,1033130260,192.168.84.161,192.168.84.160,56182.0,8761.0,291,526,PUT /eureka/apps/ZUUL/zuul-b677555-zqhcw:zuul:8080,>eureka>apps>ZUUL>zuul-b677555-zqhcw-zuul-8080,8761.0,200.0,put,zuul,eureka
in,1033130263,192.168.235.192,192.168.84.161,8425.0,8080.0,117471,2348,GET /order/,>order>,31101.0,200.0,get,user,zuul
out,1033130263,192.168.84.161,192.168.84.158,55222.0,8080.0,112684,2512,GET /,>,8080.0,200.0,get,zuul,order
out,1033130265,192.168.84.161,192.168.84.158,55222.0,8080.0,67563,2586,GET /form.html,>form.html,8080.0,200.0,get,zuul,order
in,1033130265,192.168.235.192,192.168.84.161,8425.0,8080.0,71151,2422,GET /order/form.html,>order>form.html,31101.0,200.0,get,user,zuul
out,1033130270,192.168.84.161,192.168.84.160,56182.0,8761.0,319,526,PUT /eureka/apps/ZUUL/zuul-b677555-zqhcw:zuul:8080,>eureka>apps>ZUUL>zuul-b677555-zqhcw-zuul-8080,8761.0,200.0,put,zuul,eureka
out,1033130271,192.168.84.161,192.168.84.158,55222.0,8080.0,53910,3390,POST /line,>line,8080.0,200.0,post,zuul,order
in,1033130271,192.168.235.192,192.168.84.161,8425.0,8080.0,62626,3231,POST /order/line,>order>line,31101.0,200.0,post,user,zuul
in,1033130276,192.168.235.192,192.168.84.161,8425.0,8080.0,70421,1686,POST /order/,>order>,31101.0,200.0,post,user,zuul
out,1033130276,192.168.84.161,192.168.84.158,55222.0,8080.0,65198,1845,POST /,>,8080.0,200.0,post,zuul,order
out,1033130280,192.168.84.161,192.168.84.160,56182.0,8761.0,324,526,PUT /eureka/apps/ZUUL/zuul-b677555-zqhcw:zuul:8080,>eureka>apps>ZUUL>zuul-b677555-zqhcw-zuul-8080,8761.0,200.0,put,zuul,eureka
out,1033130290,192.168.84.161,192.168.84.160,56182.0,8761.0,295,526,PUT /eureka/apps/ZUUL/zuul-b677555-zqhcw:zuul:8080,>eureka>apps>ZUUL>zuul-b677555-zqhcw-zuul-8080,8761.0,200.0,put,zuul,eureka
